transcript_id	gene_id	is_novel	total_count	unique_count	sample_id	em_count	tpm	certainty	multimapping_rate
ENST00000367439.8	ENSG00000023572.10	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000367558.6	ENSG00000143333.7	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000367627.8	ENSG00000186283.14	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000367854.8	ENSG00000198771.11	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000368108.7	ENSG00000158716.9	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000368985.8	ENSG00000163131.12	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000369103.3	ENSG00000148908.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000369124.5	ENSG00000023902.14	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000369314.2	ENSG00000121851.13	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000369405.7	ENSG00000023041.12	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000369550.10	ENSG00000130826.19	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000369836.9	ENSG00000168765.19	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000370151.9	ENSG00000166171.13	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000370152.8	ENSG00000156875.14	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000370920.8	ENSG00000132485.14	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000370990.5	ENSG00000142864.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000371421.9	ENSG00000197070.14	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000371601.5	ENSG00000107281.10	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000371621.5	ENSG00000196396.10	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000371649.5	ENSG00000107223.13	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000371698.3	ENSG00000172889.16	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000371755.9	ENSG00000112759.19	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000372025.5	ENSG00000159596.7	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000372224.9	ENSG00000142945.13	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000372514.7	ENSG00000164010.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000372556.3	ENSG00000127125.9	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000372853.9	ENSG00000167118.11	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000373247.7	ENSG00000136877.16	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000373284.10	ENSG00000160404.18	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000373491.3	ENSG00000065491.8	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000373830.4	ENSG00000180098.9	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000374168.7	ENSG00000117676.14	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000374212.5	ENSG00000136868.11	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000374767.5	ENSG00000136783.10	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000375640.7	ENSG00000204387.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000375792.7	ENSG00000213722.10	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000376389.8	ENSG00000137312.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000376960.8	ENSG00000107372.13	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000378714.8	ENSG00000065328.17	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000378953.8	ENSG00000197536.12	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000379341.9	ENSG00000123131.13	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000379704.7	ENSG00000107262.26	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000380044.6	ENSG00000115204.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000380325.4	ENSG00000125901.6	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000380605.3	ENSG00000088882.8	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000380733.9	ENSG00000164985.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000382374.9	ENSG00000165487.14	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000383820.10	ENSG00000156990.14	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000390323.2	ENSG00000211677.2	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000392122.4	ENSG00000198821.12	FALSE	4	2	SAMEA117622252	4	5.96637351884777	0.5	0.5
ENST00000392564.5	ENSG00000177885.15	FALSE	7	1	SAMEA117622252	4	5.96637351884777	0.142857142857143	0.857142857142857
ENST00000393353.7	ENSG00000115641.19	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000393784.8	ENSG00000113719.17	FALSE	4	3	SAMEA117622252	4	5.96637351884777	0.75	0.25
ENST00000393915.9	ENSG00000072571.20	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000393927.9	ENSG00000133250.14	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000394430.5	ENSG00000068831.19	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000394440.8	ENSG00000115484.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000395042.2	ENSG00000171700.14	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000395066.9	ENSG00000179335.20	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000395323.9	ENSG00000213626.13	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000396958.8	ENSG00000162076.13	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000396992.8	ENSG00000126759.14	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000397443.7	ENSG00000214078.13	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000397901.8	ENSG00000131165.16	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000397967.5	ENSG00000129538.14	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000398822.7	ENSG00000100030.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000399395.8	ENSG00000100445.18	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000400770.6	ENSG00000168393.13	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000401406.3	ENSG00000184076.13	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000403593.9	ENSG00000139410.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000404674.7	ENSG00000157778.9	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000407315.6	ENSG00000176946.13	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000408901.8	ENSG00000129460.17	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000409753.8	ENSG00000189159.16	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000418996.5	ENSG00000114956.20	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000419349.3	ENSG00000233276.9	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000420166.5	ENSG00000100281.14	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000428008.7	ENSG00000177410.14	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000429670.3	ENSG00000250361.10	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000429709.7	ENSG00000136518.17	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000430372.1	ENSG00000122783.17	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000430466.6	ENSG00000174547.13	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000433386.7	ENSG00000133265.11	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000436146.2	ENSG00000174748.22	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000436547.7	ENSG00000151923.18	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000442218.3	ENSG00000211584.14	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000443617.7	ENSG00000103657.14	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000444847.2	ENSG00000164849.10	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000450195.6	ENSG00000006015.18	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000454345.6	ENSG00000149091.15	FALSE	7	1	SAMEA117622252	4	5.96637351884777	0.142857142857143	0.857142857142857
ENST00000456247.7	ENSG00000149091.15	FALSE	7	1	SAMEA117622252	4	5.96637351884777	0.142857142857143	0.857142857142857
ENST00000458198.3	ENSG00000237190.4	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000461263.2	ENSG00000146701.12	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000465139.6	ENSG00000140350.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000469299.1	ENSG00000165644.11	FALSE	4	1	SAMEA117622252	4	5.96637351884777	0.25	0.75
ENST00000471044.1	ENSG00000163660.12	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000472184.1	ENSG00000156253.7	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000475269.5	ENSG00000125826.22	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000476522.5	ENSG00000117523.18	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000477892.5	ENSG00000114023.16	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000479563.5	ENSG00000188846.14	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000480906.5	ENSG00000114331.16	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000480975.5	ENSG00000087460.29	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000484259.3	ENSG00000165060.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000484700.2	ENSG00000136732.16	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000490466.2	ENSG00000142694.7	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000493763.7	ENSG00000146223.16	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000494131.6	ENSG00000166347.19	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000494426.2	ENSG00000169583.13	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000494664.6	ENSG00000113845.10	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000495270.1	ENSG00000136908.18	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000497473.6	ENSG00000134330.19	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000507110.6	ENSG00000112996.11	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000507463.1	ENSG00000124802.12	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000508164.6	ENSG00000048140.18	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000509973.6	ENSG00000145287.12	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000512944.6	ENSG00000180104.16	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000514814.5	ENSG00000123219.13	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000523037.6	ENSG00000082515.18	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000524600.5	ENSG00000115523.17	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000528220.2	ENSG00000172922.11	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000538775.5	ENSG00000144959.11	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000542230.7	ENSG00000142188.17	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000542957.1	ENSG00000067082.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000543683.6	ENSG00000140990.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000544920.2	ENSG00000256338.2	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000544997.6	ENSG00000149781.14	FALSE	5	3	SAMEA117622252	4	5.96637351884777	0.6	0.4
ENST00000547104.1	ENSG00000185432.12	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000547566.5	ENSG00000135486.19	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000548013.5	ENSG00000257727.6	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000558494.5	ENSG00000086666.20	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000566316.5	ENSG00000166669.14	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000568546.6	ENSG00000183751.16	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000569669.6	ENSG00000261236.8	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000570646.6	ENSG00000103415.12	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000571133.6	ENSG00000171490.13	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000572195.3	ENSG00000262664.3	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000574924.6	ENSG00000141552.18	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000578968.6	ENSG00000232956.11	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000581208.2	ENSG00000136451.9	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000581395.5	ENSG00000179094.17	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000591899.8	ENSG00000127540.12	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000592299.6	ENSG00000176170.14	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000592576.5	ENSG00000108883.13	FALSE	4	2	SAMEA117622252	4	5.96637351884777	0.5	0.5
ENST00000596358.6	ENSG00000142546.14	FALSE	8	0	SAMEA117622252	4	5.96637351884777	0	1
ENST00000610322.5	ENSG00000274523.5	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000611116.2	ENSG00000277734.8	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000613569.4	ENSG00000092203.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000616552.4	ENSG00000112118.20	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000616558.5	ENSG00000142765.18	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000617445.5	ENSG00000024862.18	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000619305.1	ENSG00000168275.16	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000620739.4	ENSG00000141510.19	FALSE	4	1	SAMEA117622252	4	5.96637351884777	0.25	0.75
ENST00000621411.3	ENSG00000286522.2	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000625293.3	ENSG00000213689.14	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000636559.1	ENSG00000080503.25	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000642050.2	ENSG00000131238.18	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000642412.2	ENSG00000128274.17	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000643721.2	ENSG00000171206.17	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000645496.2	ENSG00000163682.17	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000646241.3	ENSG00000064601.21	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000648915.2	ENSG00000145191.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000649529.1	ENSG00000187608.10	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000664196.1	ENSG00000102309.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000685693.1	ENSG00000182518.14	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000686839.1	ENSG00000177917.12	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000696986.1	ENSG00000125971.18	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
ENST00000749863.1	ENSG00000289397.2	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript1016.chr3.nic	ENSG00000008952.17	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript1025.chr3.nnic	novel_gene_chr3_1026	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript109.chr11.nnic	novel_gene_chr11_110	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript1096.chr17.nnic	novel_gene_chr17_1097	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript1102.chr19.nic	ENSG00000104856.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript115.chr7.nic	ENSG00000086232.13	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript118.chr21.nic	ENSG00000159256.13	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript1240.chr1.nic	ENSG00000081019.14	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript1294.chr12.nnic	ENSG00000150991.16	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript1486.chr1.nic	ENSG00000143549.22	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript149.chr3.nic	ENSG00000163527.11	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript15.chr21.nnic	novel_gene_chr21_16	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript156.chr10.nnic	ENSG00000204682.10	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript156.chr16.nic	ENSG00000282907.1	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript158.chr20.nic	ENSG00000088930.8	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript165.chr10.nic	ENSG00000136770.11	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript1683.chr1.nic	ENSG00000143228.13	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript174.chr2.nic	ENSG00000115241.11	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript175.chr6.nic	ENSG00000010704.20	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript1764.chr1.nic	ENSG00000094975.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript1856.chr1.nic	ENSG00000047410.14	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript187.chr12.nnic	novel_gene_chr12_188	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript19.chr8.nnic	novel_gene_chr8_20	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript199.chr4.nic	ENSG00000109171.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript2.chr15.nnic	novel_gene_chr15_3	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript2126.chr6.nic	ENSG00000096060.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript218.chr14.nic	ENSG00000129518.10	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript228.chr21.nnic	novel_gene_chr21_229	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript2300.chr6.nic	ENSG00000096401.8	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript244.chr12.nnic	ENSG00000256537.5	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript244.chr7.nnic	novel_gene_chr7_245	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript247.chr10.nnic	novel_gene_chr10_248	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript257.chr7.nic	ENSG00000122565.19	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript2616.chr6.nic	ENSG00000111832.13	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript2638.chr6.nnic	novel_gene_chr6_2639	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript2701.chr6.nic	ENSG00000029363.17	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript276.chr22.nnic	novel_gene_chr22_277	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript277.chr10.nic	ENSG00000165406.16	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript282.chr5.nic	ENSG00000145703.17	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript285.chrX.nic	ENSG00000147065.18	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript288.chr5.nic	ENSG00000285000.1	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript292.chr8.nic	ENSG00000029534.22	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript299.chr1.nic	ENSG00000117616.18	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript318.chr15.nic	ENSG00000137845.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript32.chr18.nic	ENSG00000101596.17	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript335.chr4.nic	ENSG00000138758.12	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript364.chr2.nnic	novel_gene_chr2_365	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript369.chr5.nic	ENSG00000118985.16	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript371.chr5.nnic	novel_gene_chr5_372	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript420.chr7.nnic	novel_gene_chr7_421	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript430.chr1.nnic	novel_gene_chr1_431	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript435.chr8.nic	ENSG00000067167.8	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript441.chr2.nic	ENSG00000115956.10	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript458.chr11.nic	ENSG00000121691.7	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript476.chr12.nic	ENSG00000066117.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript478.chr10.nic	ENSG00000213551.7	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript48.chr14.nic	ENSG00000092199.19	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript482.chr11.nnic	ENSG00000085117.13	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript495.chr16.nic	ENSG00000197006.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript545.chr16.nic	ENSG00000176953.13	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript548.chr11.nic	ENSG00000149136.9	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript55.chr20.nnic	novel_gene_chr20_56	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript590.chr19.nnic	ENSG00000008441.19	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript594.chr19.nnic	novel_gene_chr19_595	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript595.chr14.nic	ENSG00000100596.8	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript607.chr1.nic	ENSG00000084070.12	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript627.chr2.nnic	ENSG00000239951.1	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript646.chr7.nnic	novel_gene_chr7_647	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript647.chr15.nnic	ENSG00000140553.18	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript657.chr19.nnic	novel_gene_chr19_658	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript659.chr19.nic	ENSG00000141867.19	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript676.chr9.nnic	ENSG00000136840.19	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript684.chr3.nnic	novel_gene_chr3_685	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript684.chr8.nnic	ENSG00000164924.18	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript694.chr14.nic	ENSG00000100811.15	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript699.chr9.nic	ENSG00000148337.22	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript712.chr12.nic	ENSG00000185482.8	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript724.chr9.nic	ENSG00000119335.18	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript744.chr14.nnic	novel_gene_chr14_745	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript744.chr17.nic	ENSG00000005961.19	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript762.chr7.nnic	novel_gene_chr7_763	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript796.chr7.nnic	ENSG00000205236.6	TRUE	4	4	SAMEA117622252	4	5.96637351884777	1	0
transcript805.chr2.nic	ENSG00000169607.13	FALSE	4	4	SAMEA117622252	4	5.96637351884777	1	0
