sample_id	ec_id	transcripts	count	ec_size	ec_type
SAMEA117622252	1384	ENST00000483713.5	2	1	unique
SAMEA117622252	1385	ENST00000484843.1	2	1	unique
SAMEA117622252	1386	transcript645.chr11.nnic	1	1	unique
SAMEA117622252	1387	ENST00000518881.5	1	1	unique
SAMEA117622252	1388	ENST00000444522.6	1	1	unique
SAMEA117622252	1389	ENST00000612116.5	2	1	unique
SAMEA117622252	1390	ENST00000492488.5	2	1	unique
SAMEA117622252	1391	ENST00000645674.2|ENST00000373840.9	1	2	multi
SAMEA117622252	1392	ENST00000373162.5	1	1	unique
SAMEA117622252	1393	ENST00000373162.5|ENST00000373840.9	1	2	multi
SAMEA117622252	1394	ENST00000342245.9	1	1	unique
SAMEA117622252	1395	transcript329.chr16.nic	2	1	unique
SAMEA117622252	1396	ENST00000535095.5	1	1	unique
SAMEA117622252	1397	ENST00000400788.9	30632	1	unique
SAMEA117622252	1398	ENST00000679117.1	4	1	unique
SAMEA117622252	1399	ENST00000360689.9	2	1	unique
SAMEA117622252	1400	ENST00000407280.4	2	1	unique
SAMEA117622252	1401	ENST00000323906.9	1	1	unique
SAMEA117622252	1402	ENST00000366922.3	1	1	unique
SAMEA117622252	1403	ENST00000506525.5	2	1	unique
SAMEA117622252	1404	ENST00000509910.2	2	1	unique
SAMEA117622252	1405	ENST00000511982.1	5	1	unique
SAMEA117622252	1406	ENST00000222330.8	1	1	unique
SAMEA117622252	1407	ENST00000536368.1	2	1	unique
SAMEA117622252	1408	ENST00000312515.7	1	1	unique
SAMEA117622252	1409	ENST00000369550.10	17	1	unique
SAMEA117622252	1410	ENST00000519540.5	2	1	unique
SAMEA117622252	1411	ENST00000309244.9	6	1	unique
SAMEA117622252	1412	transcript1912.chr6.nic	2	1	unique
SAMEA117622252	1413	ENST00000361704.6	6	1	unique
SAMEA117622252	1414	ENST00000361818.9	1	1	unique
SAMEA117622252	1415	ENST00000526054.5	2	1	unique
SAMEA117622252	1416	ENST00000340384.5	12	1	unique
SAMEA117622252	1417	ENST00000369851.7	1	1	unique
SAMEA117622252	1418	ENST00000256078.10	1	1	unique
SAMEA117622252	1419	ENST00000528018.1	2	1	unique
SAMEA117622252	1420	ENST00000374514.8|ENST00000328268.9	1	2	multi
SAMEA117622252	1421	ENST00000359832.8	2	1	unique
SAMEA117622252	1422	ENST00000494854.5	2	1	unique
SAMEA117622252	1423	ENST00000532567.5	2	1	unique
SAMEA117622252	1424	ENST00000534680.5	2	1	unique
SAMEA117622252	1425	transcript2027.chr1.nnic	1	1	unique
SAMEA117622252	1426	transcript187.chr12.nnic	333	1	unique
SAMEA117622252	1427	ENST00000244869.3	1	1	unique
SAMEA117622252	1428	ENST00000331244.10	1	1	unique
SAMEA117622252	1429	ENST00000372134.6	5	1	unique
SAMEA117622252	1430	transcript458.chr11.nic	5	1	unique
SAMEA117622252	1431	ENST00000243498.10	12	1	unique
SAMEA117622252	1432	ENST00000357519.9	9	1	unique
SAMEA117622252	1433	ENST00000333202.8	1	1	unique
SAMEA117622252	1434	ENST00000236067.8	1	1	unique
SAMEA117622252	1435	transcript1861.chr1.nnic	1	1	unique
SAMEA117622252	1436	ENST00000545027.1	4	1	unique
SAMEA117622252	1437	ENST00000327761.7	1	1	unique
SAMEA117622252	1438	ENST00000547448.1	4	1	unique
SAMEA117622252	1439	ENST00000548476.5	2	1	unique
SAMEA117622252	1440	ENST00000355848.7	14	1	unique
SAMEA117622252	1441	ENST00000615084.4	2	1	unique
SAMEA117622252	1442	ENST00000550746.5	2	1	unique
SAMEA117622252	1443	ENST00000552861.5	2	1	unique
SAMEA117622252	1444	ENST00000441259.2|ENST00000394990.8	1	2	multi
SAMEA117622252	1445	ENST00000354910.10	2	1	unique
SAMEA117622252	1446	ENST00000555248.2	2	1	unique
SAMEA117622252	1447	ENST00000556102.6	3	1	unique
SAMEA117622252	1448	transcript451.chr11.nic	1	1	unique
SAMEA117622252	1449	ENST00000618619.4	5	1	unique
SAMEA117622252	1450	ENST00000394430.5	13	1	unique
SAMEA117622252	1451	ENST00000431843.7	1	1	unique
SAMEA117622252	1452	ENST00000570382.2	2	1	unique
SAMEA117622252	1453	ENST00000425753.7	48	1	unique
SAMEA117622252	1454	ENST00000489394.5	5	1	unique
SAMEA117622252	1455	ENST00000369163.4	1	1	unique
SAMEA117622252	1456	ENST00000369002.9	1	1	unique
SAMEA117622252	1457	ENST00000383714.8	1	1	unique
SAMEA117622252	1458	ENST00000564777.5	3	1	unique
SAMEA117622252	1459	ENST00000564834.1	2	1	unique
SAMEA117622252	1460	transcript248.chr7.nnic	1	1	unique
SAMEA117622252	1461	ENST00000565695.4	2	1	unique
SAMEA117622252	1462	ENST00000565890.1	2	1	unique
SAMEA117622252	1463	ENST00000349777.5	1	1	unique
SAMEA117622252	1464	ENST00000472396.5	1	1	unique
SAMEA117622252	1465	ENST00000567840.5	2	1	unique
SAMEA117622252	1466	ENST00000350030.8	1	1	unique
SAMEA117622252	1467	ENST00000348227.4	1	1	unique
SAMEA117622252	1468	ENST00000415355.7	2	1	unique
SAMEA117622252	1469	ENST00000575543.5	2	1	unique
SAMEA117622252	1470	ENST00000578049.4	2	1	unique
SAMEA117622252	1471	ENST00000216802.10	13	1	unique
SAMEA117622252	1472	ENST00000376049.4	1	1	unique
SAMEA117622252	1473	ENST00000580210.5	4	1	unique
SAMEA117622252	1474	ENST00000581067.1	4	1	unique
SAMEA117622252	1475	ENST00000381124.9	1	1	unique
SAMEA117622252	1476	ENST00000585507.5	2	1	unique
SAMEA117622252	1477	ENST00000316448.10	1	1	unique
SAMEA117622252	1478	ENST00000586016.5	2	1	unique
SAMEA117622252	1479	ENST00000379542.10	2	1	unique
SAMEA117622252	1480	ENST00000263702.11	4	1	unique
SAMEA117622252	1481	ENST00000052569.10	1	1	unique
SAMEA117622252	1482	ENST00000448139.6	1	1	unique
SAMEA117622252	1483	ENST00000455127.7	1	1	unique
SAMEA117622252	1484	transcript714.chr14.nic	1	1	unique
SAMEA117622252	1485	ENST00000350605.4	2	1	unique
SAMEA117622252	1486	ENST00000592605.1	3	1	unique
SAMEA117622252	1487	ENST00000658552.1	1	1	unique
SAMEA117622252	1488	ENST00000341249.11	2	1	unique
SAMEA117622252	1489	ENST00000221419.10	1	1	unique
SAMEA117622252	1490	transcript417.chr15.nnic	1	1	unique
SAMEA117622252	1491	ENST00000369183.9	5	1	unique
SAMEA117622252	1492	transcript281.chr14.nnic	1	1	unique
SAMEA117622252	1493	ENST00000594051.6	2	1	unique
SAMEA117622252	1494	transcript1904.chr6.nnic	4	1	unique
SAMEA117622252	1495	transcript595.chr3.nnic	2	1	unique
SAMEA117622252	1496	ENST00000660949.2	1	1	unique
SAMEA117622252	1497	ENST00000600336.1	3	1	unique
SAMEA117622252	1498	ENST00000618590.1	1	1	unique
SAMEA117622252	1499	ENST00000344063.7	1	1	unique
SAMEA117622252	1500	ENST00000602637.1	2	1	unique
SAMEA117622252	1501	ENST00000436439.6	1	1	unique
SAMEA117622252	1502	transcript66.chr3.nnic	4	1	unique
SAMEA117622252	1503	ENST00000216122.9	3	1	unique
SAMEA117622252	1504	ENST00000254730.11	1	1	unique
SAMEA117622252	1505	ENST00000559309.5	2	1	unique
SAMEA117622252	1506	ENST00000240423.9	1	1	unique
SAMEA117622252	1507	ENST00000415067.2	1	1	unique
SAMEA117622252	1508	ENST00000338134.8	3	1	unique
SAMEA117622252	1509	ENST00000243189.12	1	1	unique
SAMEA117622252	1510	ENST00000409144.5	1	1	unique
SAMEA117622252	1511	ENST00000229829.7	5	1	unique
SAMEA117622252	1512	ENST00000239666.9	2	1	unique
SAMEA117622252	1513	transcript464.chr20.nnic	3	1	unique
SAMEA117622252	1514	ENST00000530167.2|transcript464.chr20.nnic	3	2	multi
SAMEA117622252	1515	ENST00000530167.2	2	1	unique
SAMEA117622252	1516	ENST00000303596.3	3	1	unique
SAMEA117622252	1517	ENST00000617531.4	2	1	unique
SAMEA117622252	1518	ENST00000617889.5	5	1	unique
SAMEA117622252	1519	ENST00000613452.2	1	1	unique
SAMEA117622252	1520	ENST00000618786.1	2	1	unique
SAMEA117622252	1521	ENST00000229239.10	1	1	unique
SAMEA117622252	1522	ENST00000370763.6	5	1	unique
SAMEA117622252	1523	ENST00000622696.4	3	1	unique
SAMEA117622252	1524	ENST00000231948.9	2	1	unique
SAMEA117622252	1525	ENST00000627934.3	6	1	unique
SAMEA117622252	1526	ENST00000335965.11	2	1	unique
SAMEA117622252	1527	ENST00000419783.3	2	1	unique
SAMEA117622252	1528	ENST00000330333.11	4	1	unique
SAMEA117622252	1529	ENST00000312648.8	2	1	unique
SAMEA117622252	1530	ENST00000637872.1	7	1	unique
SAMEA117622252	1531	ENST00000231198.12	1	1	unique
SAMEA117622252	1532	ENST00000639153.3	2	1	unique
SAMEA117622252	1533	ENST00000449470.6	1	1	unique
SAMEA117622252	1534	ENST00000325881.9	1	1	unique
SAMEA117622252	1535	ENST00000325222.9	6	1	unique
SAMEA117622252	1536	ENST00000370238.8	6	1	unique
SAMEA117622252	1537	ENST00000396863.8	2	1	unique
SAMEA117622252	1538	transcript963.chr2.nic	3	1	unique
SAMEA117622252	1539	ENST00000324822.15	1	1	unique
SAMEA117622252	1540	ENST00000324868.13	1	1	unique
SAMEA117622252	1541	ENST00000415497.6	2	1	unique
SAMEA117622252	1542	ENST00000217652.8	1	1	unique
SAMEA117622252	1543	ENST00000438323.2	2	1	unique
SAMEA117622252	1544	ENST00000312865.10	3	1	unique
SAMEA117622252	1545	ENST00000643565.1	2	1	unique
SAMEA117622252	1546	transcript756.chr12.nnic	3	1	unique
SAMEA117622252	1547	ENST00000644925.1	6	1	unique
SAMEA117622252	1548	ENST00000263238.7	8	1	unique
SAMEA117622252	1549	transcript450.chr19.nnic	4	1	unique
SAMEA117622252	1550	ENST00000620230.4	3	1	unique
SAMEA117622252	1551	ENST00000568339.5	1	1	unique
SAMEA117622252	1552	ENST00000372550.6	1	1	unique
SAMEA117622252	1553	ENST00000371113.9	1	1	unique
SAMEA117622252	1554	ENST00000650617.1	2	1	unique
SAMEA117622252	1555	ENST00000435456.7	3	1	unique
SAMEA117622252	1556	ENST00000377818.4	1	1	unique
SAMEA117622252	1557	ENST00000426877.2|ENST00000656535.2	3	2	multi
SAMEA117622252	1558	ENST00000326631.7|ENST00000374881.3|ENST00000656535.2|ENST00000666526.3	3	4	multi
SAMEA117622252	1559	ENST00000677357.1	1	1	unique
SAMEA117622252	1560	ENST00000374881.3	17	1	unique
SAMEA117622252	1561	ENST00000229340.10	1	1	unique
SAMEA117622252	1562	ENST00000326631.7|ENST00000374881.3|ENST00000666526.3	8	3	multi
SAMEA117622252	1563	ENST00000326631.7|ENST00000374881.3	1	2	multi
SAMEA117622252	1564	transcript898.chr7.nnic	3	1	unique
SAMEA117622252	1565	ENST00000326631.7	1	1	unique
SAMEA117622252	1566	ENST00000666526.3	1	1	unique
SAMEA117622252	1567	ENST00000426877.2|ENST00000666526.3	1	2	multi
SAMEA117622252	1568	ENST00000426877.2	7	1	unique
SAMEA117622252	1569	ENST00000667902.1	31	1	unique
SAMEA117622252	1570	ENST00000636215.2	12	1	unique
SAMEA117622252	1571	ENST00000672415.1	2	1	unique
SAMEA117622252	1572	ENST00000610140.7	1	1	unique
SAMEA117622252	1573	ENST00000316804.10	1	1	unique
SAMEA117622252	1574	ENST00000219479.7	3	1	unique
SAMEA117622252	1575	ENST00000422465.6	3	1	unique
SAMEA117622252	1576	ENST00000698449.1	2	1	unique
SAMEA117622252	1577	ENST00000425103.5	2	1	unique
SAMEA117622252	1578	ENST00000424848.3	1	1	unique
SAMEA117622252	1579	ENST00000681507.1	2	1	unique
SAMEA117622252	1580	ENST00000682018.1	3	1	unique
SAMEA117622252	1581	ENST00000647561.1	18	1	unique
SAMEA117622252	1582	ENST00000517654.5	2	1	unique
SAMEA117622252	1583	ENST00000683927.1	2	1	unique
SAMEA117622252	1584	ENST00000686308.3	2	1	unique
SAMEA117622252	1585	ENST00000647897.1	3	1	unique
SAMEA117622252	1586	ENST00000270776.13	7	1	unique
SAMEA117622252	1587	ENST00000291386.4	2	1	unique
SAMEA117622252	1588	ENST00000559729.5	1	1	unique
SAMEA117622252	1589	ENST00000456793.2	1	1	unique
SAMEA117622252	1590	ENST00000687939.1	2	1	unique
SAMEA117622252	1591	ENST00000357849.9	4	1	unique
SAMEA117622252	1592	transcript282.chr5.nic	1	1	unique
SAMEA117622252	1593	ENST00000393486.6	1	1	unique
SAMEA117622252	1594	ENST00000295702.9	6	1	unique
SAMEA117622252	1595	ENST00000229265.10	2	1	unique
SAMEA117622252	1596	ENST00000689711.2	2	1	unique
SAMEA117622252	1597	ENST00000431849.3	5	1	unique
SAMEA117622252	1598	ENST00000431849.3|ENST00000370768.7	2	2	multi
SAMEA117622252	1599	ENST00000370768.7	2	1	unique
SAMEA117622252	1600	ENST00000233557.7	12	1	unique
SAMEA117622252	1601	ENST00000585089.5	1	1	unique
SAMEA117622252	1602	ENST00000692927.1	7	1	unique
SAMEA117622252	1603	transcript290.chr5.nic	1	1	unique
SAMEA117622252	1604	ENST00000322776.11	1	1	unique
SAMEA117622252	1605	ENST00000416810.7	1	1	unique
SAMEA117622252	1606	ENST00000416007.9	2	1	unique
SAMEA117622252	1607	ENST00000378119.9	2	1	unique
SAMEA117622252	1608	ENST00000582401.6	3	1	unique
SAMEA117622252	1609	ENST00000222567.6	1	1	unique
SAMEA117622252	1610	ENST00000700275.1	5	1	unique
SAMEA117622252	1611	ENST00000700621.1	2	1	unique
SAMEA117622252	1612	ENST00000311350.8	3	1	unique
SAMEA117622252	1613	ENST00000265044.7	3	1	unique
SAMEA117622252	1614	ENST00000216479.8	1	1	unique
SAMEA117622252	1615	ENST00000701879.2	3	1	unique
SAMEA117622252	1616	ENST00000370441.8	1	1	unique
SAMEA117622252	1617	ENST00000348419.7	1	1	unique
SAMEA117622252	1618	ENST00000372978.7	1	1	unique
SAMEA117622252	1619	ENST00000621356.3	1	1	unique
SAMEA117622252	1620	ENST00000220514.8	1	1	unique
SAMEA117622252	1621	ENST00000368533.8	1	1	unique
SAMEA117622252	1622	ENST00000268668.11	1	1	unique
SAMEA117622252	1623	ENST00000316637.7	7	1	unique
SAMEA117622252	1624	ENST00000703837.1	2	1	unique
SAMEA117622252	1625	ENST00000706448.1	2	1	unique
SAMEA117622252	1626	ENST00000316052.6	4	1	unique
SAMEA117622252	1627	ENST00000714446.1	15	1	unique
SAMEA117622252	1628	ENST00000220003.14	2	1	unique
SAMEA117622252	1629	ENST00000714446.1|ENST00000313899.12	6	2	multi
SAMEA117622252	1630	ENST00000312397.10	161	1	unique
SAMEA117622252	1631	ENST00000219794.11	3	1	unique
SAMEA117622252	1632	ENST00000219535.7	1	1	unique
SAMEA117622252	1633	transcript596.chr8.nnic	1	1	unique
SAMEA117622252	1634	ENST00000642451.1	14	1	unique
SAMEA117622252	1635	ENST00000313899.12	1	1	unique
SAMEA117622252	1636	ENST00000713593.1	2	1	unique
SAMEA117622252	1637	ENST00000399688.7	4	1	unique
SAMEA117622252	1638	ENST00000685191.1	717	1	unique
SAMEA117622252	1639	ENST00000643589.1	2	1	unique
SAMEA117622252	1640	transcript897.chr2.nic	4	1	unique
SAMEA117622252	1641	transcript24.chr7.nic	4	1	unique
SAMEA117622252	1642	ENST00000219240.9	16	1	unique
SAMEA117622252	1643	ENST00000219204.8	5	1	unique
SAMEA117622252	1644	ENST00000217455.9	1	1	unique
SAMEA117622252	1645	ENST00000295899.10	3	1	unique
SAMEA117622252	1646	ENST00000648319.1	2	1	unique
SAMEA117622252	1647	transcript786.chr7.nic	1	1	unique
SAMEA117622252	1648	ENST00000218230.6	2	1	unique
SAMEA117622252	1649	ENST00000217446.8	3	1	unique
SAMEA117622252	1650	ENST00000216367.10	1	1	unique
SAMEA117622252	1651	ENST00000216121.12	2	1	unique
SAMEA117622252	1652	ENST00000418849.2	2	1	unique
SAMEA117622252	1653	ENST00000216038.6	2	1	unique
SAMEA117622252	1654	ENST00000652762.2	2	1	unique
SAMEA117622252	1655	ENST00000216027.8	2	1	unique
SAMEA117622252	1656	ENST00000528798.1	1	1	unique
SAMEA117622252	1657	transcript22.chr2.nnic	1	1	unique
SAMEA117622252	1658	ENST00000178640.10	10	1	unique
SAMEA117622252	1659	ENST00000178640.10|ENST00000200135.8	3	2	multi
SAMEA117622252	1660	ENST00000200135.8	4	1	unique
SAMEA117622252	1661	ENST00000373298.7	1	1	unique
SAMEA117622252	1662	ENST00000326587.12	2	1	unique
SAMEA117622252	1663	ENST00000381774.9	2	1	unique
SAMEA117622252	1664	ENST00000337392.10	2	1	unique
SAMEA117622252	1665	ENST00000369541.4	1	1	unique
SAMEA117622252	1666	transcript39.chrM.nnic	1	1	unique
SAMEA117622252	1667	ENST00000518481.2	2	1	unique
SAMEA117622252	1668	ENST00000351698.5	1	1	unique
SAMEA117622252	1669	ENST00000372185.5	2	1	unique
SAMEA117622252	1670	ENST00000371014.5|ENST00000372185.5	1	2	multi
SAMEA117622252	1671	ENST00000409074.8|ENST00000371014.5	1	2	multi
SAMEA117622252	1672	ENST00000356509.7|ENST00000409074.8	1	2	multi
SAMEA117622252	1673	ENST00000356509.7	1	1	unique
SAMEA117622252	1674	ENST00000303434.8	1	1	unique
SAMEA117622252	1675	ENST00000667979.3	1	1	unique
SAMEA117622252	1676	ENST00000747006.1	3	1	unique
SAMEA117622252	1677	ENST00000226299.9	1	1	unique
SAMEA117622252	1678	ENST00000006750.8	4	1	unique
SAMEA117622252	1679	ENST00000218388.9	1	1	unique
SAMEA117622252	1680	ENST00000350612.11	1	1	unique
SAMEA117622252	1681	ENST00000311111.11	2	1	unique
SAMEA117622252	1682	ENST00000007264.7	1	1	unique
SAMEA117622252	1683	transcript104.chr13.nnic	2	1	unique
SAMEA117622252	1684	transcript152.chr18.nnic	2	1	unique
SAMEA117622252	1685	ENST00000370094.7	1	1	unique
SAMEA117622252	1686	ENST00000850124.1	3	1	unique
SAMEA117622252	1687	ENST00000242577.11	1	1	unique
SAMEA117622252	1688	ENST00000678515.1	1	1	unique
SAMEA117622252	1689	ENST00000453766.7	1	1	unique
SAMEA117622252	1690	ENST00000308683.3	30	1	unique
SAMEA117622252	1691	ENST00000327490.8	1	1	unique
SAMEA117622252	1692	ENST00000850448.1	5	1	unique
SAMEA117622252	1693	ENST00000308683.3|ENST00000406875.8	1	2	multi
SAMEA117622252	1694	ENST00000650587.1	2	1	unique
SAMEA117622252	1695	ENST00000406875.8	2	1	unique
SAMEA117622252	1696	transcript349.chr19.nnic	3	1	unique
SAMEA117622252	1697	ENST00000404295.7	4	1	unique
SAMEA117622252	1698	ENST00000318121.8	1	1	unique
SAMEA117622252	1699	ENST00000392593.9	2	1	unique
SAMEA117622252	1700	ENST00000392593.9|ENST00000265838.9	2	2	multi
SAMEA117622252	1701	ENST00000265838.9	3	1	unique
SAMEA117622252	1702	ENST00000352433.10	1	1	unique
SAMEA117622252	1703	ENST00000821825.1	2	1	unique
SAMEA117622252	1704	ENST00000371728.8	1	1	unique
SAMEA117622252	1705	ENST00000559596.6|ENST00000305321.4_1|ENST00000371728.8	3	3	multi
SAMEA117622252	1706	ENST00000559596.6	143	1	unique
SAMEA117622252	1707	ENST00000357065.8	4	1	unique
SAMEA117622252	1708	ENST00000596273.5	1	1	unique
SAMEA117622252	1709	ENST00000674598.1	2	1	unique
SAMEA117622252	1710	ENST00000676829.1	2	1	unique
SAMEA117622252	1711	transcript56.chr19.nnic	1	1	unique
SAMEA117622252	1712	transcript231.chr16.nnic	16	1	unique
SAMEA117622252	1713	ENST00000559596.6|ENST00000305321.4_1	1	2	multi
SAMEA117622252	1714	ENST00000305321.4_1	5	1	unique
SAMEA117622252	1715	ENST00000305321.4_1|ENST00000372236.9	2	2	multi
SAMEA117622252	1716	ENST00000372236.9	3	1	unique
SAMEA117622252	1717	ENST00000053468.4	1	1	unique
SAMEA117622252	1718	ENST00000842123.1	2	1	unique
SAMEA117622252	1719	ENST00000849734.1	2	1	unique
SAMEA117622252	1720	transcript593.chr5.nnic|ENST00000849734.1	1	2	multi
SAMEA117622252	1721	transcript593.chr5.nnic	26	1	unique
SAMEA117622252	1722	ENST00000398148.7	3	1	unique
SAMEA117622252	1723	ENST00000398148.7|ENST00000378386.8	1	2	multi
SAMEA117622252	1724	ENST00000339486.8	5	1	unique
SAMEA117622252	1725	ENST00000393193.6	15	1	unique
SAMEA117622252	1726	ENST00000309439.9	2	1	unique
SAMEA117622252	1727	ENST00000400093.3	1	1	unique
SAMEA117622252	1728	ENST00000370086.8	1	1	unique
SAMEA117622252	1729	ENST00000370841.9	2	1	unique
SAMEA117622252	1730	ENST00000263655.4	1	1	unique
SAMEA117622252	1731	ENST00000409665.5	2	1	unique
SAMEA117622252	1732	ENST00000269576.6	5	1	unique
SAMEA117622252	1733	ENST00000339450.10	2	1	unique
SAMEA117622252	1734	ENST00000235332.6	45	1	unique
SAMEA117622252	1735	ENST00000677327.1	4	1	unique
SAMEA117622252	1736	ENST00000264645.12	9	1	unique
SAMEA117622252	1737	ENST00000456458.5	4	1	unique
SAMEA117622252	1738	ENST00000616540.5	2	1	unique
SAMEA117622252	1739	transcript1909.chr6.nnic	29	1	unique
SAMEA117622252	1740	ENST00000396668.8	2	1	unique
SAMEA117622252	1741	transcript2637.chr6.nic	1	1	unique
SAMEA117622252	1742	transcript1562.chr1.nic	15	1	unique
SAMEA117622252	1743	ENST00000678179.1	2	1	unique
SAMEA117622252	1744	ENST00000591254.1	2	1	unique
SAMEA117622252	1745	ENST00000307845.8	1	1	unique
SAMEA117622252	1746	ENST00000223336.11	1	1	unique
SAMEA117622252	1747	ENST00000339471.8	2	1	unique
SAMEA117622252	1748	ENST00000420166.5	2	1	unique
SAMEA117622252	1749	ENST00000538775.5	16	1	unique
SAMEA117622252	1750	ENST00000678899.1	2	1	unique
SAMEA117622252	1751	ENST00000220764.7	16	1	unique
SAMEA117622252	1752	transcript321.chr22.nnic|ENST00000678899.1	1	2	multi
SAMEA117622252	1753	ENST00000297435.3	1	1	unique
SAMEA117622252	1754	ENST00000377244.8	9	1	unique
SAMEA117622252	1755	transcript321.chr22.nnic	3	1	unique
SAMEA117622252	1756	ENST00000348035.9	5	1	unique
SAMEA117622252	1757	ENST00000597706.5	1	1	unique
SAMEA117622252	1758	ENST00000342454.12	1	1	unique
SAMEA117622252	1759	ENST00000802034.1	3	1	unique
SAMEA117622252	1760	ENST00000826720.1	2	1	unique
SAMEA117622252	1761	ENST00000674920.3	2	1	unique
SAMEA117622252	1762	ENST00000294168.8	1	1	unique
SAMEA117622252	1763	ENST00000383729.9	2	1	unique
SAMEA117622252	1764	ENST00000440191.6	5	1	unique
SAMEA117622252	1765	ENST00000587834.6	3	1	unique
SAMEA117622252	1766	ENST00000395238.5	3	1	unique
SAMEA117622252	1767	ENST00000366690.5	1	1	unique
SAMEA117622252	1768	ENST00000395238.5|transcript28.chrY.nnic	10	2	multi
SAMEA117622252	1769	transcript212.chr5.nnic	1	1	unique
SAMEA117622252	1770	transcript28.chrY.nnic	1	1	unique
SAMEA117622252	1771	ENST00000300851.10	1	1	unique
SAMEA117622252	1772	ENST00000453100.1	1	1	unique
SAMEA117622252	1773	ENST00000259037.8	2	1	unique
SAMEA117622252	1774	ENST00000377843.8	2	1	unique
SAMEA117622252	1775	transcript539.chr17.nnic	2	1	unique
SAMEA117622252	1776	ENST00000520142.2	4	1	unique
SAMEA117622252	1777	ENST00000374859.3	1	1	unique
SAMEA117622252	1778	ENST00000735874.1	15	1	unique
SAMEA117622252	1779	ENST00000349893.8	3	1	unique
